"Country Codes","Country","Item Codes","Item","Element Codes","Element","Year","Unit","Value","Flag Code","Flag",
"4","Algeria","2736","Offals, Edible","645","Food supply quantity (kg/capita/yr)","2007","Kg","1.22","Fc","Calculated data                                   "
"4","Algeria","2960","Fish, Seafood","645","Food supply quantity (kg/capita/yr)","2007","Kg","5.15","Fc","Calculated data                                   "
"4","Algeria","2766","Cephalopods","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.07","Fc","Calculated data                                   "
"4","Algeria","2781","Fish, Body Oil","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.00","Fc","Calculated data                                   "
"4","Algeria","2782","Fish, Liver Oil","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.00","Fc","Calculated data                                   "
"4","Algeria","2943","Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","20.13","Fc","Calculated data                                   "
"4","Algeria","2945","Offals","645","Food supply quantity (kg/capita/yr)","2007","Kg","1.22","Fc","Calculated data                                   "
"4","Algeria","2946","Animal Fats","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.92","Fc","Calculated data                                   "
"4","Algeria","2737","Fats, Animals, Raw","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.48","Fc","Calculated data                                   "
"4","Algeria","2761","Freshwater Fish","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.01","Fc","Calculated data                                   "
"4","Algeria","2762","Demersal Fish","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.41","Fc","Calculated data                                   "
"4","Algeria","2763","Pelagic Fish","645","Food supply quantity (kg/capita/yr)","2007","Kg","4.42","Fc","Calculated data                                   "
"4","Algeria","2767","Molluscs, Other","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.00","Fc","Calculated data                                   "
"4","Algeria","2765","Crustaceans","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.05","Fc","Calculated data                                   "
"7","Angola","2731","Bovine Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","6.33","Fc","Calculated data                                   "
"7","Angola","2732","Mutton & Goat Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.63","Fc","Calculated data                                   "
"7","Angola","2733","Pigmeat","645","Food supply quantity (kg/capita/yr)","2007","Kg","4.53","Fc","Calculated data                                   "
"7","Angola","2943","Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","20.20","Fc","Calculated data                                   "
"7","Angola","2945","Offals","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.87","Fc","Calculated data                                   "
"7","Angola","2946","Animal Fats","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.46","Fc","Calculated data                                   "
"7","Angola","2960","Fish, Seafood","645","Food supply quantity (kg/capita/yr)","2007","Kg","16.40","Fc","Calculated data                                   "
"7","Angola","2765","Crustaceans","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.09","Fc","Calculated data                                   "
"7","Angola","2766","Cephalopods","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.00","Fc","Calculated data                                   "
"7","Angola","2767","Molluscs, Other","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.01","Fc","Calculated data                                   "
"7","Angola","2769","Aquatic Animals, Others","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.00","Fc","Calculated data                                   "
"7","Angola","2781","Fish, Body Oil","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.00","Fc","Calculated data                                   "
"7","Angola","2762","Demersal Fish","645","Food supply quantity (kg/capita/yr)","2007","Kg","7.25","Fc","Calculated data                                   "
"7","Angola","2763","Pelagic Fish","645","Food supply quantity (kg/capita/yr)","2007","Kg","6.81","Fc","Calculated data                                   "
"7","Angola","2734","Poultry Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","8.28","Fc","Calculated data                                   "
"7","Angola","2735","Meat, Other","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.43","Fc","Calculated data                                   "
"7","Angola","2736","Offals, Edible","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.87","Fc","Calculated data                                   "
"7","Angola","2737","Fats, Animals, Raw","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.39","Fc","Calculated data                                   "
"7","Angola","2761","Freshwater Fish","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.90","Fc","Calculated data                                   "
"8","Antigua and Barbuda","2731","Bovine Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","10.78","Fc","Calculated data                                   "
"8","Antigua and Barbuda","2732","Mutton & Goat Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","3.51","Fc","Calculated data                                   "
"8","Antigua and Barbuda","2733","Pigmeat","645","Food supply quantity (kg/capita/yr)","2007","Kg","9.90","Fc","Calculated data                                   "
"8","Antigua and Barbuda","2734","Poultry Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","57.91","Fc","Calculated data                                   "
"8","Antigua and Barbuda","2735","Meat, Other","645","Food supply quantity (kg/capita/yr)","2007","Kg","3.23","Fc","Calculated data                                   "
"8","Antigua and Barbuda","2736","Offals, Edible","645","Food supply quantity (kg/capita/yr)","2007","Kg","2.24","Fc","Calculated data                                   "
"8","Antigua and Barbuda","2960","Fish, Seafood","645","Food supply quantity (kg/capita/yr)","2007","Kg","52.14","Fc","Calculated data                                   "
"8","Antigua and Barbuda","2767","Molluscs, Other","645","Food supply quantity (kg/capita/yr)","2007","Kg","8.31","Fc","Calculated data                                   "
"8","Antigua and Barbuda","2766","Cephalopods","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.13","Fc","Calculated data                                   "
"8","Antigua and Barbuda","2782","Fish, Liver Oil","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.00","Fc","Calculated data                                   "
"8","Antigua and Barbuda","2943","Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","85.33","Fc","Calculated data                                   "
"8","Antigua and Barbuda","2945","Offals","645","Food supply quantity (kg/capita/yr)","2007","Kg","2.24","Fc","Calculated data                                   "
"8","Antigua and Barbuda","2946","Animal Fats","645","Food supply quantity (kg/capita/yr)","2007","Kg","3.81","Fc","Calculated data                                   "
"8","Antigua and Barbuda","2737","Fats, Animals, Raw","645","Food supply quantity (kg/capita/yr)","2007","Kg","2.22","Fc","Calculated data                                   "
"8","Antigua and Barbuda","2761","Freshwater Fish","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.92","Fc","Calculated data                                   "
"8","Antigua and Barbuda","2762","Demersal Fish","645","Food supply quantity (kg/capita/yr)","2007","Kg","6.03","Fc","Calculated data                                   "
"8","Antigua and Barbuda","2763","Pelagic Fish","645","Food supply quantity (kg/capita/yr)","2007","Kg","10.17","Fc","Calculated data                                   "
"8","Antigua and Barbuda","2765","Crustaceans","645","Food supply quantity (kg/capita/yr)","2007","Kg","7.00","Fc","Calculated data                                   "
"8","Antigua and Barbuda","2781","Fish, Body Oil","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.00","Fc","Calculated data                                   "
"9","Argentina","2731","Bovine Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","54.89","Fc","Calculated data                                   "
"9","Argentina","2732","Mutton & Goat Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","1.41","Fc","Calculated data                                   "
